event_id,failed_login_attempts,raw_cvss_score,severity_score,login_hour,events_per_user_1h,login_frequency_1h,unique_destinations_24h,malware_detected,after_hours_activity,vulnerability_present,protocol_HTTP,protocol_HTTPS,protocol_SMB,protocol_SSH,protocol_TCP,event_type_Brute Force,event_type_Failed Login,event_type_File Access,event_type_Login Success,event_type_Malware Detection,event_type_Phishing Email,event_type_Port Scan,event_type_Privilege Escalation,event_type_Sql Injection Attempt,event_type_Usb Device Connected,event_status_Blocked,event_status_Detected,event_status_Failed,event_status_Success
EVT00821,-0.5346290764341026,-0.6438341676550244,1.4550418273701822,1.2627917704223692,-0.0016724278835167973,-0.985243992977916,-0.29679067208019333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT00822,-0.5346290764341026,-0.22604890550017362,-1.3723154478363608,1.2627917704223692,-0.0016724278835167973,0.10947155477532397,0.20790768384266695,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT00823,-0.5346290764341026,-0.8527267987324499,-0.4298630227675131,1.2627917704223692,-0.7542649754661083,-0.985243992977916,0.5443732544579071,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00824,-0.5346290764341026,0.713967934348241,0.5125894023013345,1.2627917704223692,0.7509201196990747,-0.985243992977916,-0.21267427942638328,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT00825,-0.5346290764341026,0.47025986475791126,0.5125894023013345,1.2627917704223692,-0.0016724278835167973,0.10947155477532397,0.6284896471117172,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
EVT00826,-0.5346290764341026,-1.1312503068356838,-1.3723154478363608,1.2627917704223692,1.503512667281666,-0.985243992977916,-0.12855788677257324,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00827,0.7160813511688852,-1.2356966223743966,-1.3723154478363608,1.2627917704223692,-0.0016724278835167973,0.10947155477532397,0.8808388250731473,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT00828,2.6814834516878663,-0.5393878521163118,0.5125894023013345,1.2627917704223692,-1.5068575230486998,0.10947155477532397,-0.6332562426954335,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT00829,-0.5346290764341026,-1.6186664460163434,-0.4298630227675131,1.4053190582804245,-0.7542649754661083,-0.985243992977916,0.4602568618040971,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT00830,-0.5346290764341026,-0.9223576757582586,1.4550418273701822,1.4053190582804245,-0.7542649754661083,0.10947155477532397,-0.5491398500416235,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT00831,-0.5346290764341026,-0.08678715144855652,-1.3723154478363608,1.4053190582804245,0.7509201196990747,-0.985243992977916,-0.0444414941187632,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT00832,0.7160813511688852,1.549538458657943,0.5125894023013345,1.4053190582804245,-0.7542649754661083,0.10947155477532397,0.292024076496477,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00833,-0.5346290764341026,0.8880451269127623,-1.3723154478363608,1.4053190582804245,-0.0016724278835167973,0.10947155477532397,-0.5491398500416235,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT00834,-0.5346290764341026,0.7835988113740496,1.4550418273701822,1.4053190582804245,-0.0016724278835167973,-0.985243992977916,0.37614046915028704,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
EVT00835,1.7881188605428748,-0.7482804831937373,-0.4298630227675131,1.4053190582804245,0.7509201196990747,0.10947155477532397,-0.0444414941187632,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00836,-0.5346290764341026,-1.1312503068356838,1.4550418273701822,1.4053190582804245,-0.7542649754661083,0.10947155477532397,0.37614046915028704,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
EVT00837,-0.5346290764341026,-0.8527267987324499,-0.4298630227675131,1.4053190582804245,0.7509201196990747,0.10947155477532397,-0.4650234573878134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT00838,-0.5346290764341026,-0.46975697509050324,0.5125894023013345,1.4053190582804245,-0.0016724278835167973,-0.985243992977916,0.20790768384266695,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00839,-0.1772832399761061,1.6888002127095603,-1.3723154478363608,1.4053190582804245,1.503512667281666,1.204187102528564,-0.3809070647340034,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT00840,0.3587355147108887,-0.713465044680833,0.5125894023013345,1.4053190582804245,-1.5068575230486998,0.10947155477532397,0.7967224324193373,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00841,-0.35595615820510434,-0.713465044680833,1.4550418273701822,1.5478463461384797,-0.7542649754661083,1.204187102528564,0.7967224324193373,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00842,-0.5346290764341026,-0.26086434401307773,-0.4298630227675131,1.5478463461384797,-0.0016724278835167973,1.204187102528564,0.8808388250731473,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT00843,-0.5346290764341026,-0.01715627442274796,0.5125894023013345,1.5478463461384797,-1.5068575230486998,-0.985243992977916,0.4602568618040971,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT00844,-0.5346290764341026,0.679152495835337,-0.4298630227675131,1.5478463461384797,-0.7542649754661083,0.10947155477532397,-0.0444414941187632,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
EVT00845,-0.5346290764341026,0.5398907417837199,-0.4298630227675131,1.5478463461384797,-0.0016724278835167973,0.10947155477532397,0.03967489853504685,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT00846,-0.5346290764341026,1.44509214311923,0.5125894023013345,1.5478463461384797,-0.7542649754661083,-0.985243992977916,0.292024076496477,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
EVT00847,1.25210010585588,-0.3653106595517906,-0.4298630227675131,1.5478463461384797,-0.7542649754661083,0.10947155477532397,0.292024076496477,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00848,2.8601563699168646,0.8184142498869538,0.5125894023013345,1.5478463461384797,-0.0016724278835167973,1.204187102528564,0.292024076496477,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT00849,-0.5346290764341026,-0.6090187291421202,-0.4298630227675131,1.5478463461384797,-0.7542649754661083,-0.985243992977916,0.37614046915028704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT00850,-0.5346290764341026,1.7236156512224643,1.4550418273701822,1.5478463461384797,-0.0016724278835167973,-0.985243992977916,0.03967489853504685,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
EVT00851,-0.5346290764341026,-0.8527267987324499,-1.3723154478363608,1.5478463461384797,-0.0016724278835167973,1.204187102528564,0.37614046915028704,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT00852,-0.5346290764341026,-1.0964348683227798,-1.3723154478363608,1.5478463461384797,0.7509201196990747,1.204187102528564,0.37614046915028704,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00853,-0.5346290764341026,-1.583851007503439,-0.4298630227675131,1.690373633996535,1.503512667281666,1.204187102528564,0.4602568618040971,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
EVT00854,-0.5346290764341026,-0.9223576757582586,1.4550418273701822,1.690373633996535,0.7509201196990747,-0.985243992977916,0.1237912911888569,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00855,-0.5346290764341026,-0.22604890550017362,-1.3723154478363608,1.690373633996535,-1.5068575230486998,-0.985243992977916,-0.5491398500416235,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
EVT00856,-0.5346290764341026,-1.4794046919647263,-0.4298630227675131,1.690373633996535,2.2561052148642577,1.204187102528564,0.5443732544579071,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
EVT00857,-0.5346290764341026,-1.723112761555056,0.5125894023013345,1.690373633996535,-0.7542649754661083,-0.985243992977916,-0.4650234573878134,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
EVT00858,-0.5346290764341026,0.8184142498869538,-1.3723154478363608,1.690373633996535,-0.0016724278835167973,-0.985243992977916,0.20790768384266695,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT00859,-0.5346290764341026,1.410276704606326,-0.4298630227675131,1.690373633996535,-1.5068575230486998,-0.985243992977916,0.292024076496477,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
EVT00860,0.3587355147108887,0.7835988113740496,1.4550418273701822,1.690373633996535,-0.7542649754661083,0.10947155477532397,0.37614046915028704,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00861,3.038829288145863,0.1917363566546774,0.5125894023013345,1.690373633996535,-0.0016724278835167973,0.10947155477532397,-0.3809070647340034,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00862,-0.5346290764341026,0.9228605654256664,-0.4298630227675131,1.690373633996535,0.7509201196990747,0.10947155477532397,-0.29679067208019333,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT00863,-0.5346290764341026,-0.9223576757582586,0.5125894023013345,1.690373633996535,1.503512667281666,0.10947155477532397,-0.21267427942638328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
EVT00864,0.3587355147108887,0.679152495835337,-1.3723154478363608,1.690373633996535,0.7509201196990747,0.10947155477532397,0.5443732544579071,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT00865,-0.35595615820510434,-0.5045724136034075,0.5125894023013345,-1.5877539867387354,0.7509201196990747,1.204187102528564,0.6284896471117172,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT00866,-0.5346290764341026,-0.19123346698726917,0.5125894023013345,-1.5877539867387354,2.2561052148642577,0.10947155477532397,-0.12855788677257324,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT00867,-0.5346290764341026,-0.19123346698726917,-1.3723154478363608,-1.5877539867387354,-0.7542649754661083,-0.985243992977916,0.20790768384266695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00868,-0.5346290764341026,0.2613672336804859,1.4550418273701822,-1.5877539867387354,-0.0016724278835167973,0.10947155477532397,0.292024076496477,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT00869,2.502810533458868,1.305830389067613,-0.4298630227675131,-1.5877539867387354,-0.0016724278835167973,0.10947155477532397,0.20790768384266695,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00870,-0.5346290764341026,-1.3401429379131093,-1.3723154478363608,-1.5877539867387354,-0.0016724278835167973,1.204187102528564,0.6284896471117172,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00871,-0.5346290764341026,0.15692091814177325,1.4550418273701822,-1.5877539867387354,0.7509201196990747,0.10947155477532397,0.37614046915028704,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00872,1.4307730240848784,0.6443370573224325,1.4550418273701822,-1.5877539867387354,1.503512667281666,1.204187102528564,-0.12855788677257324,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT00873,-0.5346290764341026,-0.9223576757582586,0.5125894023013345,-1.5877539867387354,-0.0016724278835167973,-0.985243992977916,0.4602568618040971,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
EVT00874,-0.5346290764341026,1.3406458275805178,-1.3723154478363608,-1.5877539867387354,1.503512667281666,0.10947155477532397,-0.21267427942638328,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
EVT00875,-0.5346290764341026,1.305830389067613,1.4550418273701822,-1.5877539867387354,0.7509201196990747,1.204187102528564,0.6284896471117172,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT00876,-0.5346290764341026,1.0273068809643795,0.5125894023013345,-1.5877539867387354,-0.0016724278835167973,0.10947155477532397,0.20790768384266695,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT00877,-0.5346290764341026,0.574706180296624,-0.4298630227675131,-1.4452266988806801,0.7509201196990747,0.10947155477532397,-0.12855788677257324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT00878,-0.5346290764341026,-1.4794046919647263,-1.3723154478363608,-1.4452266988806801,0.7509201196990747,-0.985243992977916,0.4602568618040971,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
EVT00879,-0.5346290764341026,-1.0268039912969713,-1.3723154478363608,-1.4452266988806801,1.503512667281666,-0.985243992977916,0.4602568618040971,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00880,-0.5346290764341026,1.4799075816321343,1.4550418273701822,-1.4452266988806801,-0.0016724278835167973,0.10947155477532397,0.292024076496477,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
EVT00881,-0.5346290764341026,-1.6186664460163434,-1.3723154478363608,-1.4452266988806801,0.7509201196990747,1.204187102528564,-0.0444414941187632,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT00882,-0.5346290764341026,0.6095216188095284,1.4550418273701822,-1.4452266988806801,-1.5068575230486998,-0.985243992977916,0.1237912911888569,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT00883,-0.5346290764341026,-1.2008811838614923,-1.3723154478363608,-1.4452266988806801,-0.0016724278835167973,-0.985243992977916,0.20790768384266695,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT00884,-0.5346290764341026,-0.8527267987324499,-0.4298630227675131,-1.4452266988806801,1.503512667281666,1.204187102528564,0.03967489853504685,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
EVT00885,-0.5346290764341026,0.017659164090156162,-0.4298630227675131,-1.4452266988806801,-0.7542649754661083,-0.985243992977916,0.1237912911888569,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT00886,-0.5346290764341026,-0.713465044680833,1.4550418273701822,-1.4452266988806801,1.503512667281666,0.10947155477532397,0.03967489853504685,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT00887,-0.5346290764341026,-1.1312503068356838,-1.3723154478363608,-1.4452266988806801,-0.0016724278835167973,-0.985243992977916,0.4602568618040971,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
EVT00888,-0.5346290764341026,-1.3401429379131093,-1.3723154478363608,-1.4452266988806801,-1.5068575230486998,-0.985243992977916,0.5443732544579071,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT00889,-0.5346290764341026,-0.6090187291421202,-0.4298630227675131,-1.3026994110226249,-0.0016724278835167973,-0.985243992977916,0.292024076496477,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT00890,1.6094459423138765,0.713967934348241,0.5125894023013345,-1.3026994110226249,0.7509201196990747,1.204187102528564,0.03967489853504685,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00891,-0.5346290764341026,0.9924914424514749,0.5125894023013345,-1.3026994110226249,-0.0016724278835167973,-0.985243992977916,0.1237912911888569,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
EVT00892,-0.5346290764341026,-1.1312503068356838,0.5125894023013345,-1.3026994110226249,0.7509201196990747,-0.985243992977916,0.292024076496477,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT00893,0.537408432939887,-0.5393878521163118,0.5125894023013345,-1.3026994110226249,-1.5068575230486998,0.10947155477532397,0.03967489853504685,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT00894,1.7881188605428748,0.47025986475791126,0.5125894023013345,-1.3026994110226249,-0.7542649754661083,0.10947155477532397,0.4602568618040971,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT00895,0.537408432939887,0.2265517951675815,0.5125894023013345,-1.3026994110226249,0.7509201196990747,1.204187102528564,0.03967489853504685,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT00896,2.3241376152298696,0.7487833728611452,0.5125894023013345,-1.3026994110226249,-0.0016724278835167973,0.10947155477532397,0.37614046915028704,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT00897,-0.5346290764341026,0.679152495835337,-0.4298630227675131,-1.3026994110226249,0.7509201196990747,0.10947155477532397,0.4602568618040971,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
EVT00898,3.038829288145863,-1.688297323042152,0.5125894023013345,-1.3026994110226249,-0.7542649754661083,0.10947155477532397,0.5443732544579071,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT00899,1.25210010585588,0.29618267219339006,0.5125894023013345,-1.3026994110226249,-0.0016724278835167973,1.204187102528564,0.5443732544579071,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT00900,0.537408432939887,1.1317531965030918,-1.3723154478363608,-1.3026994110226249,1.503512667281666,1.204187102528564,0.4602568618040971,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00901,-0.5346290764341026,-0.40012609806469485,-1.3723154478363608,-1.1601721231645696,-0.7542649754661083,0.10947155477532397,0.03967489853504685,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT00902,-0.5346290764341026,-0.8527267987324499,0.5125894023013345,-1.1601721231645696,-0.0016724278835167973,1.204187102528564,0.1237912911888569,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT00903,2.3241376152298696,0.4354444262450072,-1.3723154478363608,-1.1601721231645696,-0.0016724278835167973,1.204187102528564,0.1237912911888569,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT00904,-0.5346290764341026,0.08729004111596471,-1.3723154478363608,-1.1601721231645696,-0.7542649754661083,0.10947155477532397,0.292024076496477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT00905,1.7881188605428748,1.3406458275805178,0.5125894023013345,-1.1601721231645696,-0.0016724278835167973,2.298902650281804,0.6284896471117172,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT00906,-0.5346290764341026,1.6888002127095603,0.5125894023013345,-1.1601721231645696,-1.5068575230486998,-0.985243992977916,0.03967489853504685,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
